player_id,short_name,primary_position,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
192505,R. Lukaku,ST,79.0,82.0,75.0,75.0,41.0,84.0,68,84,83,80,70,76,74,60,70,80,71,86,55,84,54,86,92,74,94,73,68,36,88,82,88,82,35,40,30,8,15,14,7,10,0.0
229891,J. Ryerson,RB,74.0,63.0,71.0,76.0,77.0,82.0,79,62,64,76,55,76,63,54,69,76,77,72,76,77,77,73,74,83,80,61,86,74,63,63,44,74,83,75,80,7,13,8,7,7,0.0
241721,Rafael Leão,LW,93.0,78.0,80.0,86.0,28.0,75.0,84,82,72,83,74,87,79,60,70,86,93,93,84,83,79,80,89,75,79,74,60,24,76,81,63,83,22,24,21,10,12,15,11,9,0.0
231227,N. Dorsch,CDM,70.0,71.0,72.0,77.0,71.0,70.0,65,66,61,76,65,75,63,63,74,78,73,68,80,73,84,82,73,69,68,78,75,71,64,74,62,72,72,72,70,12,9,5,9,5,0.0
152908,A. Young,RB,53.0,64.0,75.0,73.0,73.0,68.0,76,60,72,77,74,73,81,79,70,76,54,53,68,74,63,71,70,63,65,64,83,74,72,73,60,75,72,73,72,16,10,15,16,15,0.0
209236,Guilherme,CDM,69.0,65.0,72.0,71.0,73.0,78.0,62,58,68,78,59,68,64,68,74,75,71,68,74,76,69,82,79,79,76,68,81,76,64,73,55,74,69,76,74,9,7,12,12,10,0.0
227174,M. Cash,RB,75.0,66.0,71.0,75.0,75.0,76.0,77,66,49,74,55,75,70,48,71,76,74,75,73,79,67,77,67,86,68,64,84,76,71,66,44,72,77,80,80,15,16,13,13,8,0.0
229984,B. Chilwell,LB,70.0,60.0,77.0,75.0,76.0,68.0,81,57,68,77,72,76,77,70,77,77,69,70,68,77,64,72,73,62,68,50,72,76,74,73,55,75,76,77,77,10,7,14,7,10,0.0
243812,Rodrygo,RW,88.0,80.0,79.0,87.0,31.0,64.0,79,83,67,79,67,88,82,77,73,87,89,87,86,83,84,76,77,81,59,77,52,21,83,84,82,85,24,34,30,9,8,12,8,5,0.0
263781,Vanderson,RB,78.0,62.0,74.0,77.0,72.0,71.0,77,63,68,76,61,78,74,72,67,76,79,78,76,75,79,62,77,77,67,59,71,72,72,74,49,74,71,74,74,8,8,6,6,7,0.0
199792,A. Christiansen,CAM,68.0,71.0,70.0,74.0,65.0,71.0,66,70,62,72,65,72,69,69,73,71,72,65,85,76,84,71,72,77,64,73,82,70,74,71,70,74,62,65,66,16,6,8,6,9,0.0
263041,A. Prass,LB,74.0,65.0,74.0,75.0,69.0,74.0,74,59,56,75,64,74,68,66,73,74,76,73,78,74,77,72,75,79,73,71,68,72,69,75,57,74,72,68,66,7,15,12,8,13,0.0
226491,K. Tierney,LB,76.0,60.0,75.0,76.0,75.0,73.0,80,52,59,78,38,77,73,56,68,76,77,76,75,76,73,79,76,67,71,66,84,77,72,74,42,75,76,77,76,13,16,8,12,13,0.0
251615,Francisco Moura,LB,78.0,63.0,75.0,75.0,74.0,74.0,79,67,67,76,45,76,72,60,72,77,79,77,72,75,69,70,78,81,70,50,73,75,74,75,50,73,73,76,74,15,10,6,5,14,0.0
261616,Q. Merlin,LB,74.0,59.0,75.0,76.0,73.0,64.0,78,49,61,75,64,77,74,71,71,76,76,73,74,76,81,69,70,74,57,68,69,70,73,74,55,74,73,77,74,11,11,12,10,9,0.0
190815,D. Blind,CB,36.0,62.0,85.0,76.0,80.0,67.0,85,56,76,86,66,75,84,62,86,82,34,37,66,78,71,74,70,53,72,64,69,79,68,86,54,79,79,82,82,12,9,10,14,10,0.0
262525,L. McCowan,CM,75.0,74.0,72.0,74.0,64.0,67.0,67,73,54,74,65,72,74,71,72,72,80,70,83,75,83,77,70,78,62,74,67,65,74,74,70,71,64,67,63,12,8,7,6,8,0.0
191627,M. Rits,CM,70.0,69.0,71.0,71.0,72.0,74.0,67,69,58,72,59,69,68,67,72,73,72,69,70,74,78,72,74,79,72,70,73,75,72,72,57,74,76,71,70,7,16,13,15,10,0.0
239028,A. Koita,LM,83.0,77.0,70.0,76.0,57.0,69.0,70,71,32,72,74,78,74,75,66,73,85,82,87,70,78,88,64,76,68,83,65,62,69,68,74,65,60,60,57,14,8,8,14,6,0.0
253109,J. Veerman,CM,53.0,72.0,84.0,75.0,65.0,71.0,80,70,55,86,59,75,76,76,88,78,67,41,72,74,71,75,62,75,71,77,68,67,73,87,67,75,69,65,60,12,11,10,5,9,0.0
230899,A. Lookman,ST,86.0,84.0,73.0,88.0,32.0,67.0,66,87,71,80,80,89,72,56,62,88,90,83,93,86,81,86,82,73,63,80,68,35,87,80,62,80,30,23,24,12,12,9,15,6,0.0
240130,Éder Militão,CB,82.0,50.0,69.0,71.0,85.0,82.0,69,48,86,78,34,70,60,40,76,72,80,83,66,83,62,62,91,85,79,42,83,84,64,59,60,76,84,85,84,11,8,15,12,15,0.0
214040,F. Fabra,LB,78.0,68.0,74.0,74.0,67.0,75.0,76,67,67,75,33,76,71,61,74,72,77,78,80,70,68,75,80,74,74,70,76,69,77,75,63,75,60,70,71,7,15,13,9,7,0.0
226376,Kaku,CAM,81.0,73.0,81.0,80.0,52.0,64.0,79,75,30,81,64,79,80,74,79,81,82,80,86,74,83,70,60,70,59,75,72,42,73,84,74,73,65,53,55,12,14,7,7,11,0.0
233061,M. Pereira Lage,LW,86.0,72.0,74.0,74.0,63.0,66.0,75,69,67,76,71,74,72,66,71,74,79,91,77,69,72,77,76,86,64,76,44,64,72,72,66,68,61,62,61,9,15,5,11,6,0.0
244874,F. Ranocchia,CM,77.0,69.0,73.0,74.0,64.0,74.0,72,65,59,76,69,74,75,76,74,76,82,73,74,69,67,76,79,81,72,76,71,61,65,69,61,69,65,67,61,12,7,12,6,8,0.0
199564,Sergi Roberto,CDM,69.0,63.0,78.0,75.0,74.0,65.0,76,63,66,81,50,74,78,60,78,79,67,71,66,77,74,65,69,74,60,66,67,74,69,80,57,76,74,75,74,14,16,11,15,10,0.0
205452,A. Rüdiger,CB,79.0,55.0,72.0,70.0,84.0,86.0,68,40,83,83,34,69,50,56,81,74,70,87,56,85,50,84,89,70,91,67,93,83,54,61,40,80,84,85,84,14,15,10,12,8,0.0
221363,D. van de Beek,CAM,59.0,75.0,74.0,76.0,70.0,65.0,63,75,67,78,76,75,78,65,77,80,57,61,72,73,68,78,68,54,67,76,74,71,76,78,61,76,68,72,71,7,12,8,10,14,0.0
209620,R. Baba,LB,77.0,66.0,69.0,74.0,72.0,78.0,71,69,72,70,52,74,71,43,69,76,74,80,72,74,72,70,84,81,77,60,77,72,75,70,60,71,70,74,71,12,11,6,11,10,0.0
253396,G. Simeone,RM,91.0,73.0,72.0,81.0,45.0,81.0,76,76,69,77,62,82,56,46,66,78,92,91,85,79,83,76,87,84,79,66,81,44,78,76,62,77,42,43,39,8,14,7,14,12,0.0
247030,P. Ševčík,CM,67.0,69.0,76.0,75.0,66.0,70.0,73,65,66,78,68,74,70,66,76,75,72,63,77,72,78,75,74,74,67,73,69,67,66,77,68,75,66,65,62,12,9,9,11,13,0.0
198657,J. Svensson,RB,74.0,59.0,69.0,72.0,73.0,79.0,67,55,65,72,61,70,73,54,67,72,76,73,78,67,86,71,79,89,73,58,82,70,68,71,48,77,75,75,74,15,12,7,10,16,0.0
253473,S. Ricci,CDM,73.0,60.0,75.0,79.0,73.0,72.0,62,53,57,83,54,78,60,62,79,81,74,72,76,76,75,70,70,84,65,69,74,75,68,78,52,80,74,76,76,14,12,6,11,13,0.0
243282,D. McNeil,LM,67.0,76.0,79.0,79.0,55.0,68.0,82,73,59,78,57,81,81,74,75,79,68,67,75,76,72,83,68,84,64,85,57,46,75,80,62,76,57,60,51,6,14,14,12,14,0.0
219789,H. Traoré,RB,82.0,57.0,72.0,75.0,74.0,78.0,80,52,71,75,32,75,74,42,73,75,80,83,74,74,80,72,83,90,73,58,75,72,72,66,47,72,72,77,76,10,14,9,7,16,0.0
246928,Iván Martín,CM,71.0,71.0,78.0,78.0,69.0,62.0,79,69,47,79,63,79,79,65,79,79,71,71,79,75,72,73,63,73,60,75,55,74,76,77,68,76,68,74,65,13,6,11,6,6,0.0
215998,I. Fernández,CM,68.0,73.0,76.0,76.0,66.0,64.0,73,73,63,78,66,77,76,73,75,76,67,69,75,73,66,72,69,58,64,74,68,64,80,79,69,78,64,72,65,7,8,14,10,12,0.0
254159,Z. Nagy,LM,82.0,70.0,67.0,70.0,69.0,75.0,69,70,65,67,81,70,58,50,65,72,81,82,63,74,66,71,79,82,70,64,77,68,73,74,75,66,65,72,73,12,13,7,11,10,0.0
253908,M. Luna Diale,CM,86.0,68.0,66.0,75.0,62.0,71.0,55,67,59,71,66,74,71,52,69,72,90,82,85,73,90,70,75,92,59,68,74,69,68,70,66,75,48,71,68,9,11,9,13,13,0.0
239613,M. Pessina,CM,67.0,70.0,76.0,75.0,72.0,68.0,70,70,63,79,68,75,76,60,76,79,64,69,68,76,63,74,68,77,63,67,70,70,74,79,64,78,74,74,70,13,9,7,13,7,0.0
272926,L. Bergvall,CM,75.0,63.0,76.0,77.0,71.0,73.0,68,63,54,79,49,78,73,65,79,77,77,73,73,76,73,66,72,78,70,61,75,77,73,78,53,80,69,75,72,7,13,13,10,9,0.0
204105,K. Lala,RB,75.0,62.0,73.0,72.0,73.0,74.0,74,59,68,74,44,73,75,75,72,74,72,78,66,71,70,73,77,82,71,54,72,73,72,68,75,72,74,75,69,14,6,7,6,15,0.0
244622,Puado,ST,80.0,77.0,72.0,78.0,49.0,74.0,68,79,73,76,74,78,65,50,68,79,79,81,81,77,75,76,84,82,73,72,66,47,82,77,80,77,45,48,44,8,9,11,8,13,0.0
235926,M. Zaracho,CM,89.0,69.0,73.0,81.0,63.0,63.0,66,69,49,80,58,80,65,58,72,79,92,87,93,71,92,72,69,80,56,72,60,59,72,75,57,80,65,69,62,8,14,12,6,9,0.0
205726,G. Brugman,CM,70.0,68.0,73.0,73.0,69.0,72.0,62,60,55,80,61,72,74,68,78,72,73,68,75,70,83,80,71,79,69,75,69,69,65,69,67,72,68,73,69,10,15,10,8,11,0.0
226517,H. Hajradinović,CM,73.0,74.0,79.0,76.0,56.0,69.0,76,73,44,80,62,75,79,74,79,78,74,72,80,72,74,79,61,83,61,73,72,69,76,79,73,73,50,59,54,8,8,7,13,11,0.0
216036,R. Delgado,LB,73.0,64.0,68.0,69.0,68.0,78.0,71,55,71,66,57,69,83,64,65,65,71,75,76,67,75,80,82,77,75,68,85,67,71,70,67,71,65,70,67,9,13,7,14,11,0.0
212476,Medrán,CM,58.0,71.0,79.0,76.0,63.0,71.0,77,67,61,81,68,75,79,73,81,79,56,59,77,76,70,75,71,78,77,78,49,62,71,79,60,80,65,64,58,13,14,13,12,10,0.0
208670,H. Ziyech,RM,72.0,76.0,81.0,80.0,48.0,63.0,81,71,52,80,74,80,88,80,82,81,73,72,81,72,78,83,59,63,60,85,69,49,76,82,67,80,44,54,40,11,7,11,8,14,0.0
237383,A. Bastoni,CB,74.0,46.0,75.0,76.0,88.0,82.0,72,39,86,82,44,74,64,41,84,82,71,77,64,89,60,59,88,81,81,48,83,88,39,72,50,85,87,90,84,11,5,9,11,12,0.0
186190,P. van Aanholt,LB,83.0,66.0,69.0,73.0,67.0,72.0,64,61,58,71,62,73,72,71,72,73,82,84,73,69,76,74,86,68,73,68,73,66,72,68,65,70,66,71,71,9,15,7,8,6,0.0
252802,W. Singo,CB,80.0,59.0,70.0,73.0,79.0,84.0,73,55,80,75,50,74,67,40,70,74,72,87,66,79,60,81,89,79,85,51,84,78,66,64,46,75,77,81,80,11,6,7,13,7,0.0
232839,M. Muheim,LB,73.0,66.0,73.0,73.0,71.0,73.0,74,62,59,75,51,74,74,73,72,74,77,70,72,69,72,75,74,86,68,72,70,70,71,70,56,69,73,73,71,11,14,10,8,7,0.0
274915,E. Diouf,LB,80.0,67.0,68.0,74.0,70.0,77.0,75,67,79,70,69,76,51,58,69,74,78,82,68,72,67,73,91,78,80,62,66,68,72,64,59,70,68,70,69,9,9,7,13,14,0.0
253162,H. Nicolussi Caviglia,CDM,66.0,68.0,77.0,75.0,69.0,70.0,65,62,59,83,76,76,75,80,79,80,69,63,65,68,67,76,69,81,67,74,63,70,65,79,60,73,71,71,67,8,10,7,10,12,0.0
190972,E. Salvio,RM,83.0,72.0,72.0,79.0,54.0,66.0,72,70,72,74,72,80,75,64,66,79,76,88,79,73,78,77,78,71,62,70,68,58,75,73,74,76,45,55,55,9,11,9,5,14,0.0
238235,H. Vetlesen,CDM,81.0,66.0,69.0,76.0,66.0,72.0,66,67,60,74,60,75,68,58,69,72,86,76,92,69,87,67,78,89,65,68,67,67,69,67,57,69,67,67,66,13,9,11,14,6,0.0
211378,J. Irvine,CM,67.0,68.0,71.0,70.0,72.0,80.0,64,67,82,75,58,69,63,58,72,74,64,69,64,75,59,73,85,91,76,68,76,79,73,76,55,72,65,71,74,7,13,11,9,11,0.0
262842,M. Baturina,CAM,77.0,70.0,78.0,83.0,59.0,66.0,73,67,51,81,70,84,74,73,77,83,77,77,78,76,86,75,70,76,67,72,49,58,68,79,70,79,62,60,58,7,5,7,10,6,0.0
231390,Diogo Gonçalves,LM,82.0,70.0,72.0,74.0,62.0,69.0,71,67,52,72,67,72,75,73,67,74,83,82,79,72,76,75,71,75,64,70,73,66,71,74,70,75,64,62,59,13,15,7,6,9,0.0
226790,W. Ndidi,CDM,64.0,65.0,72.0,72.0,74.0,80.0,72,61,71,75,66,72,59,60,73,74,61,66,66,76,65,75,79,80,78,64,84,75,71,71,56,75,74,75,73,13,14,7,7,13,0.0
237043,R. Alvarado,RM,81.0,71.0,78.0,76.0,53.0,69.0,75,68,58,77,62,76,76,65,74,76,80,81,81,71,77,77,73,82,65,75,62,52,76,87,62,68,52,52,52,8,14,13,13,14,0.0
238067,N. Zaniolo,RM,74.0,75.0,73.0,75.0,60.0,77.0,72,73,64,75,64,75,74,60,71,78,72,76,66,79,63,84,72,65,80,76,87,62,79,76,60,74,54,63,58,8,11,11,13,5,0.0
210697,C. Nørgaard,CDM,49.0,65.0,74.0,71.0,79.0,79.0,68,63,69,79,51,69,74,65,80,76,52,47,61,80,67,72,72,82,78,64,80,84,66,70,62,77,77,80,79,11,9,13,14,11,0.0
262411,Miguel Crespo,CM,70.0,65.0,71.0,74.0,71.0,76.0,66,61,65,73,57,73,73,64,72,75,72,69,77,72,65,72,76,81,71,65,80,73,71,72,65,73,70,72,73,11,8,8,15,8,0.0
193301,A. Lacazette,ST,65.0,82.0,75.0,80.0,44.0,72.0,70,82,76,77,79,79,74,74,72,81,62,67,77,79,84,85,81,59,77,78,74,42,82,78,83,81,39,45,32,11,6,9,5,6,0.0
244287,M. Vrousai,RB,76.0,68.0,71.0,73.0,67.0,71.0,77,66,58,70,62,72,75,73,65,74,78,75,80,68,68,75,74,80,69,70,66,65,66,69,64,68,71,68,63,14,14,11,12,13,0.0
212096,V. Grifo,LM,70.0,76.0,82.0,81.0,43.0,66.0,88,73,47,81,73,81,89,88,76,82,73,68,78,82,76,85,65,81,65,75,52,45,79,78,74,77,48,41,30,10,12,8,8,14,0.0
216475,Morales,ST,78.0,76.0,72.0,77.0,52.0,66.0,74,76,60,71,78,77,78,68,69,77,77,79,78,74,80,76,74,70,66,74,58,58,79,71,76,77,44,54,45,14,13,13,16,8,0.0
225439,R. Mandragora,CM,46.0,73.0,76.0,75.0,75.0,70.0,70,69,65,82,60,76,66,64,78,78,49,43,66,74,72,83,65,79,68,83,67,76,67,77,55,70,78,76,73,13,14,9,14,16,0.0
259240,A. Wharton,CDM,62.0,62.0,81.0,77.0,75.0,69.0,77,60,62,83,51,76,77,71,84,80,60,63,69,78,71,67,68,69,66,63,76,77,66,83,53,82,74,78,76,5,11,13,6,12,0.0
235997,Fran Beltrán,CM,56.0,67.0,76.0,77.0,76.0,69.0,72,65,60,81,63,76,62,55,81,78,56,56,77,76,88,68,65,77,64,74,70,76,70,78,49,67,77,78,78,14,11,8,13,9,0.0
216385,R. Ortiz,CDM,73.0,68.0,67.0,70.0,65.0,81.0,59,60,60,69,52,67,61,74,69,67,67,78,84,68,79,82,77,83,81,77,81,66,68,68,65,72,66,66,65,12,15,16,10,12,0.0
184941,A. Sánchez,ST,68.0,78.0,78.0,81.0,48.0,59.0,76,78,70,80,74,80,83,72,74,82,71,65,81,76,90,76,71,51,58,80,67,52,81,82,70,80,45,44,35,10,10,15,12,13,0.0
258683,I. Ilić,CM,67.0,72.0,77.0,77.0,69.0,67.0,72,69,58,81,61,78,72,63,79,81,69,66,72,72,66,81,68,65,66,77,72,70,68,77,59,72,68,72,69,10,10,8,11,14,0.0
243580,L. Openda,ST,95.0,81.0,69.0,81.0,31.0,80.0,69,84,79,75,77,79,66,53,59,81,94,96,83,84,85,85,93,83,80,74,74,26,83,69,74,80,29,23,19,9,8,10,8,13,0.0
237239,E. Bardhi,CAM,71.0,76.0,76.0,76.0,58.0,53.0,77,70,51,76,78,76,87,85,73,75,76,66,80,69,81,85,55,71,40,82,62,62,72,74,80,77,57,59,54,12,13,8,12,6,0.0
244205,M. Salas,ST,81.0,76.0,68.0,75.0,47.0,84.0,64,74,65,70,67,76,63,60,69,76,82,81,72,76,69,84,86,85,84,75,84,42,77,69,72,76,40,50,51,9,12,15,12,13,0.0
232440,Caio Henrique,LB,78.0,58.0,77.0,77.0,72.0,66.0,83,54,62,77,52,77,80,72,70,81,76,79,71,74,74,64,71,81,57,60,69,73,75,77,48,80,72,75,71,11,15,9,6,8,0.0
246885,N. Capaldo,CM,76.0,69.0,69.0,73.0,69.0,77.0,64,70,54,73,64,71,65,55,71,73,77,75,82,77,75,70,73,90,72,67,76,68,70,69,60,74,71,72,69,8,6,13,12,11,0.0
246147,M. Greenwood,RM,83.0,83.0,77.0,83.0,37.0,63.0,74,82,67,78,76,84,78,75,75,84,82,84,86,81,75,86,76,78,60,82,49,34,83,80,81,81,27,39,33,5,6,6,9,8,0.0
258976,F. Parisi,LB,75.0,67.0,70.0,76.0,72.0,67.0,75,60,54,74,65,79,72,70,71,74,76,75,74,74,76,78,70,66,65,74,73,72,69,56,55,72,75,74,73,11,10,11,13,9,0.0
204970,F. Thauvin,ST,71.0,77.0,79.0,80.0,45.0,65.0,78,74,68,80,76,80,84,74,74,82,70,71,78,76,74,80,71,74,62,80,58,48,78,80,78,80,43,40,40,8,11,14,10,9,0.0
256948,C. Tzolis,LM,78.0,77.0,75.0,83.0,38.0,71.0,72,78,68,78,76,84,75,66,74,81,85,72,84,77,85,78,78,85,63,77,70,29,79,78,68,78,33,39,38,15,10,12,6,10,0.0
255925,S. Montiel,LM,89.0,64.0,71.0,75.0,65.0,69.0,73,64,47,70,47,73,71,67,70,73,83,93,89,68,89,67,76,80,63,64,67,65,74,73,66,70,61,72,70,10,10,10,11,7,0.0
209846,C. Günter,LB,83.0,60.0,69.0,71.0,73.0,82.0,77,51,65,72,39,73,77,72,64,71,76,88,64,76,63,84,83,83,82,63,82,74,63,58,46,71,74,75,73,9,15,9,8,14,0.0
277439,V. Brazhko,CDM,70.0,68.0,71.0,70.0,72.0,75.0,64,63,68,76,55,71,65,62,77,69,71,70,67,72,74,79,79,77,76,69,71,77,69,68,73,70,69,73,71,8,6,14,6,14,0.0
251852,K. Adeyemi,RM,96.0,76.0,72.0,82.0,36.0,69.0,71,77,71,74,71,84,67,62,69,79,96,96,86,81,81,79,92,77,67,73,59,31,79,73,70,76,25,34,49,12,12,7,12,7,0.0
242664,A. Saelemaekers,RM,80.0,67.0,75.0,81.0,66.0,63.0,80,68,45,77,65,81,76,67,70,81,83,77,86,79,78,64,63,77,54,74,69,67,75,71,44,74,69,69,66,9,6,9,12,12,0.0
193283,T. Delaney,CDM,64.0,64.0,69.0,68.0,75.0,78.0,65,62,73,73,61,65,65,65,71,70,62,65,68,78,72,71,79,78,76,62,84,76,70,66,60,75,76,74,75,8,12,11,14,15,0.0
212501,L. Dendoncker,CM,52.0,69.0,76.0,69.0,76.0,80.0,73,62,77,81,68,71,71,68,77,76,41,61,42,72,54,83,78,75,85,73,74,76,75,71,55,77,74,78,75,14,8,14,14,6,0.0
224030,M. Lopez,CM,64.0,69.0,77.0,79.0,65.0,54.0,72,67,62,80,65,76,79,73,76,79,70,59,91,74,93,70,55,80,32,73,76,66,62,79,68,75,64,68,62,7,14,13,11,6,0.0
232999,T. Adams,CDM,79.0,56.0,71.0,75.0,79.0,75.0,63,52,65,78,40,73,68,42,74,76,85,74,77,77,85,68,79,79,68,58,85,83,65,72,52,77,77,82,79,6,13,12,8,7,0.0
205633,L. Castro,CAM,58.0,72.0,71.0,73.0,65.0,77.0,69,69,65,73,67,69,81,69,64,77,62,54,74,73,76,80,75,75,77,74,81,65,73,74,68,80,55,72,69,6,7,9,15,5,0.0
270670,F. Chaïbi,CAM,69.0,68.0,75.0,76.0,68.0,69.0,76,71,65,76,52,77,74,68,75,76,70,69,74,74,74,70,72,68,69,63,68,69,73,76,61,71,67,69,68,10,13,12,12,11,0.0
230250,Emilio Piodão,CDM,71.0,64.0,69.0,70.0,74.0,76.0,59,58,68,74,60,67,82,49,77,73,73,70,74,71,69,73,77,81,71,71,81,76,62,64,61,66,74,76,68,13,12,15,8,15,0.0
260466,İ. Yüksek,CDM,74.0,59.0,70.0,73.0,74.0,78.0,63,53,70,76,45,72,69,58,75,77,76,72,77,71,69,72,80,85,74,66,80,79,62,68,48,64,70,77,75,13,15,8,14,13,0.0
244399,T. Cognat,CM,78.0,65.0,75.0,76.0,66.0,71.0,69,64,45,79,54,73,70,60,77,76,80,77,90,68,91,72,66,93,62,66,67,66,68,78,54,76,71,65,73,8,5,12,14,9,0.0
221908,L. Morgan,ST,82.0,74.0,71.0,75.0,55.0,68.0,76,76,60,72,66,75,75,72,63,75,82,82,81,72,76,76,83,80,62,68,62,54,77,68,73,70,43,64,61,14,6,8,7,13,0.0
208920,N. Aké,CB,72.0,53.0,72.0,75.0,84.0,74.0,63,48,82,80,52,73,64,59,75,79,73,71,67,84,68,64,86,64,76,56,80,83,51,68,53,79,84,84,84,10,7,7,16,10,0.0
235374,M. Lazzari,RB,90.0,61.0,75.0,81.0,71.0,61.0,80,67,44,76,59,80,68,58,73,79,89,90,89,78,84,53,63,76,52,57,66,74,72,74,55,76,74,75,69,14,6,11,5,11,0.0
255928,M. Diomande,CDM,76.0,68.0,72.0,79.0,68.0,71.0,64,67,64,79,59,77,67,56,74,81,79,74,79,75,81,71,77,72,70,74,73,67,71,72,50,78,69,70,61,6,10,10,11,11,0.0
205566,Alberto Moreno,LB,75.0,69.0,71.0,74.0,69.0,65.0,74,65,61,75,50,74,73,55,68,74,74,75,76,75,83,80,67,75,54,75,81,71,77,69,54,68,66,73,73,10,14,9,10,11,0.0
230241,Enzo Chissano,LB,79.0,62.0,71.0,70.0,74.0,69.0,76,58,74,73,69,69,76,80,68,69,76,82,74,77,54,75,80,75,65,60,68,73,44,60,73,78,76,74,72,12,7,8,13,10,0.0
266097,Geny Catamo,RM,91.0,74.0,69.0,82.0,64.0,59.0,72,74,52,70,71,82,74,54,59,82,92,91,88,74,80,73,68,79,50,78,56,65,76,72,53,72,67,66,58,10,7,10,9,8,0.0
259716,D. Svensson,LB,77.0,56.0,75.0,76.0,73.0,74.0,72,51,57,78,50,74,71,57,76,77,78,76,79,75,80,62,73,89,68,63,69,69,71,75,44,76,76,75,78,15,12,12,9,9,0.0
244634,S. Sohm,CM,75.0,69.0,70.0,71.0,70.0,80.0,61,69,72,76,64,70,56,50,71,75,77,74,73,72,62,73,87,83,80,67,75,72,76,74,50,67,70,70,68,11,10,10,13,9,0.0
207790,K. Ayhan,RB,57.0,62.0,77.0,69.0,78.0,77.0,75,54,73,75,40,65,79,75,78,78,55,59,55,75,67,79,78,71,79,71,77,77,69,80,45,80,81,78,74,16,10,8,14,10,0.0
215270,L. Zelarayán,CAM,74.0,76.0,77.0,81.0,46.0,67.0,76,74,54,78,74,81,82,78,73,82,75,73,88,78,84,79,68,82,64,82,56,44,76,80,67,70,50,43,35,8,9,11,6,10,0.0
172522,D. Wass,CM,62.0,69.0,73.0,72.0,68.0,73.0,75,67,66,72,66,72,75,73,71,74,61,62,72,69,71,76,72,75,71,69,75,68,71,73,61,71,70,67,70,11,9,10,13,13,0.0
229723,M. Jensen,CM,63.0,65.0,78.0,75.0,70.0,72.0,79,64,50,79,50,74,72,68,81,76,64,63,77,78,77,63,64,76,68,69,77,75,71,79,69,78,73,73,62,5,13,10,8,12,0.0
241856,Manu Morlanes,CM,65.0,65.0,76.0,75.0,72.0,69.0,67,64,55,81,60,76,68,70,79,77,68,63,70,76,73,66,67,78,65,67,69,74,69,78,68,73,73,74,71,5,9,14,11,14,0.0
263617,Beñat Prados,CDM,68.0,61.0,72.0,75.0,76.0,77.0,65,59,70,77,52,72,60,49,75,77,70,66,78,78,82,70,76,83,73,62,80,76,66,76,47,77,77,78,72,15,8,13,9,8,0.0
213242,A. Tameze,CDM,75.0,65.0,66.0,76.0,74.0,71.0,54,60,70,74,50,76,60,52,70,76,76,75,77,70,76,73,78,67,69,72,77,74,69,68,60,78,72,77,75,13,16,14,15,14,0.0
244889,C. Vanhoutte,CDM,55.0,65.0,76.0,72.0,73.0,78.0,76,63,63,78,51,71,73,71,76,74,62,50,68,77,67,70,72,85,75,68,77,76,66,75,61,71,75,74,72,14,12,11,7,8,0.0
230384,Nailton Suzuki,CAM,82.0,73.0,77.0,82.0,52.0,71.0,67,72,64,85,63,84,70,67,83,85,85,79,75,80,67,75,81,75,74,79,54,53,82,75,55,78,50,52,42,8,9,12,8,8,0.0
271121,Q. Hartman,LB,78.0,55.0,75.0,74.0,73.0,77.0,69,59,52,78,42,73,75,68,77,77,80,76,74,79,66,50,76,74,76,54,84,74,73,75,47,75,75,77,75,13,14,12,14,9,0.0
232498,Isi,CAM,84.0,77.0,80.0,82.0,39.0,65.0,82,75,35,81,68,82,77,76,78,82,85,84,86,77,81,78,64,75,64,81,55,41,77,81,78,78,39,41,37,11,8,10,13,15,0.0
198451,Dani Rodríguez,CAM,76.0,74.0,75.0,74.0,63.0,66.0,72,77,56,76,46,75,72,78,74,76,73,79,65,75,70,72,70,69,67,77,60,64,76,77,76,66,58,69,64,15,15,9,8,7,0.0
204612,O. Selnæs,CM,61.0,67.0,72.0,71.0,68.0,78.0,69,64,70,73,66,68,72,70,72,73,61,61,77,75,70,71,78,79,81,70,68,73,66,72,65,73,69,65,64,12,13,8,12,10,0.0
254789,S. Mijnans,CAM,61.0,72.0,74.0,76.0,64.0,70.0,71,74,65,76,64,76,74,71,73,78,74,51,76,74,71,73,65,93,61,73,66,64,75,76,50,75,64,64,65,13,10,14,13,10,0.0
257866,N. Fernández,RM,84.0,70.0,70.0,76.0,60.0,68.0,70,69,58,73,64,75,68,67,65,76,84,84,86,70,72,73,74,80,63,72,64,60,74,72,60,73,55,65,66,15,10,14,7,12,0.0
254796,N. Madueke,RW,88.0,75.0,74.0,83.0,45.0,69.0,74,75,55,76,65,85,76,65,67,83,89,88,81,76,79,79,76,75,67,74,67,45,79,75,75,77,45,45,30,5,13,6,12,15,0.0
